Time (s), Speed
00:00:00,86.10,
00:00:01,120.00,
00:00:02,86.10,
00:00:03,86.10,
00:00:04,102.40,
00:00:05,57.02,
00:00:06,58.20,
00:00:07,58.20,
00:00:08,115.73,
00:00:09,120.00,
00:00:10,86.10,
00:00:11,86.10,
00:00:12,86.10,
00:00:13,120.00,
00:00:14,120.00,
00:00:15,120.00,
00:00:16,120.00,
00:00:17,86.10,
00:00:18,86.10,
00:00:19,86.10,
00:00:20,97.08,
00:00:21,90.23,
00:00:22,86.10,
00:00:23,86.10,
00:00:24,97.08,
00:00:25,95.62,
00:00:26,25.34,
00:00:27,50.61,
00:00:28,30.00,
00:00:29,97.08,
00:00:30,97.08,
00:00:31,97.08,
00:00:32,120.00,
00:00:33,120.00,
00:00:34,120.00,
00:00:35,120.00,
00:00:36,120.00,
00:00:37,120.00,
00:00:38,120.00,
00:00:39,120.00,
00:00:40,120.00,
00:00:41,120.00,
00:00:42,120.00,
00:00:43,86.10,
00:00:44,86.10,
00:00:45,86.10,
00:00:46,86.10,
00:00:47,86.10,
00:00:48,120.00,
00:00:49,120.00,
