Time (s), Speed
00:00:00,86.10,
00:00:01,86.10,
00:00:02,120.00,
00:00:03,120.00,
00:00:04,86.10,
00:00:05,60.00,
00:00:06,60.00,
00:00:07,120.00,
00:00:08,120.00,
00:00:09,86.10,
00:00:10,83.72,
00:00:11,86.10,
00:00:12,84.60,
00:00:13,120.00,
00:00:14,97.08,
00:00:15,120.00,
00:00:16,86.10,
00:00:17,120.00,
00:00:18,86.10,
00:00:19,86.10,
00:00:20,97.08,
00:00:21,30.00,
00:00:22,97.08,
00:00:23,97.08,
00:00:24,95.28,
00:00:25,37.08,
00:00:26,33.47,
00:00:27,35.80,
00:00:28,30.00,
00:00:29,97.08,
00:00:30,97.08,
00:00:31,97.08,
00:00:32,86.10,
00:00:33,120.00,
00:00:34,120.00,
00:00:35,120.00,
00:00:36,120.00,
00:00:37,120.00,
00:00:38,120.00,
00:00:39,120.00,
00:00:40,120.00,
00:00:41,120.00,
00:00:42,120.00,
00:00:43,120.00,
00:00:44,86.10,
00:00:45,120.00,
00:00:46,120.00,
00:00:47,120.00,
00:00:48,120.00,
00:00:49,120.00,
